customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract,internet_service,churned,last_call_outcome
C00413,61,21,67.11,1442.55,1,month-to-month,none,1,cancelled
C00414,32,9,112.13,1072.55,0,month-to-month,dsl,1,cancelled
C00415,60,2,52.63,88.84,0,two-year,fiber,0,resolved
C00416,56,39,85.61,3398.65,0,month-to-month,dsl,1,unresolved
C00417,31,44,,1982.32,1,two-year,dsl,0,no_contact
C00418,57,27,93.02,2459.01,1,month-to-month,fiber,1,cancelled
C00419,62,21,110.7,2373.58,1,one-year,dsl,1,cancelled
C00420,53,54,67.01,3573.44,0,month-to-month,dsl,0,resolved
C00421,64,1,80.06,,2,two-year,fiber,1,cancelled
C00422,48,33,71.22,2420.87,0,month-to-month,fiber,1,escalated
C00423,77,23,75.41,1651.48,2,one-year,dsl,0,no_contact
C00424,48,39,72.45,2802.58,1,one-year,none,0,resolved
C00425,34,57,61.59,3589.91,1,month-to-month,fiber,0,no_contact
C00426,59,30,73.63,2259.85,2,month-to-month,fiber,1,cancelled
C00427,60,4,48.25,164.17,3,one-year,dsl,0,resolved
C00428,18,7,76.72,495.38,3,one-year,dsl,1,cancelled
C00429,37,20,63.82,1293.98,1,month-to-month,dsl,1,cancelled
C00430,43,25,89.36,,0,,dsl,0,escalated
C00431,50,24,121.69,2877.45,0,month-to-month,fiber,0,resolved
C00432,21,39,90.22,3497.3,0,two-year,fiber,0,resolved
C00433,46,6,82.89,,1,one-year,fiber,1,cancelled
C00434,45,49,51.88,2558.74,1,one-year,fiber,0,resolved
C00435,29,18,66.67,1168.94,0,month-to-month,fiber,0,no_contact
C00436,36,32,86.88,2796.86,0,month-to-month,dsl,1,unresolved
C00437,53,40,72.09,,1,one-year,satellite,0,no_contact
C00438,62,16,34.23,526.89,2,month-to-month,none,1,cancelled
C00439,40,14,79.7,1064.73,0,month-to-month,dsl,0,resolved
C00440,52,5,48.17,273.3,0,one-year,fiber,1,cancelled
C00441,37,14,86.69,1279.55,0,,fiber,1,cancelled
C00442,52,39,66.28,2597.42,0,month-to-month,none,0,no_contact
C00443,47,38,20.19,796.34,2,one-year,none,0,resolved
C00444,22,15,77.77,1127.91,0,two-year,fiber,1,cancelled
C00445,48,3,51.82,164.36,0,month-to-month,fiber,1,cancelled
C00446,48,43,21.54,930.8,2,one-year,fiber,1,cancelled
C00447,54,50,70.62,,1,one-year,dsl,0,resolved
C00448,63,29,49.52,1353.45,1,month-to-month,dsl,1,cancelled
C00449,47,22,75.21,1664.77,1,month-to-month,fiber,1,cancelled
C00450,34,20,82.46,1632.38,0,month-to-month,satellite,0,resolved
C00451,42,30,81.83,2512.61,0,one-year,dsl,1,cancelled
C00452,45,15,101.05,1453.15,1,two-year,fiber,0,resolved
C00453,53,17,54.85,978.22,2,two-year,fiber,1,cancelled
C00454,31,10,,,4,month-to-month,fiber,0,resolved
C00455,41,37,53.09,1875.55,1,one-year,dsl,0,resolved
C00456,48,40,62.79,2482.4,2,two-year,dsl,0,resolved
C00457,67,12,130.72,1643.97,1,month-to-month,none,1,unresolved
C00458,44,19,35.52,695.26,0,one-year,dsl,0,resolved
C00459,63,15,80.08,1231.81,1,one-year,dsl,1,cancelled
C00460,57,14,75.96,1004.45,0,one-year,dsl,0,no_contact
C00461,26,12,62.56,699.34,0,month-to-month,fiber,0,resolved
C00462,34,22,47.63,1029.99,0,two-year,fiber,0,resolved
C00463,40,14,55.88,831.28,0,one-year,fiber,1,cancelled
C00464,57,12,55.6,716.92,1,month-to-month,dsl,1,cancelled
C00465,60,9,,707.52,1,two-year,none,1,cancelled
C00466,43,11,61.85,695.58,1,one-year,dsl,1,cancelled
C00467,62,18,52.75,916.34,1,one-year,fiber,1,cancelled
C00468,31,12,43.72,502.95,1,two-year,dsl,0,resolved
C00469,25,8,63.31,510.39,0,month-to-month,dsl,1,cancelled
C00470,49,18,40.31,783.15,2,month-to-month,fiber,1,cancelled
C00471,46,56,54.46,3068.39,1,two-year,fiber,0,resolved
C00472,59,17,61.65,1053.65,1,month-to-month,fiber,0,resolved
C00473,34,10,18.0,203.28,0,month-to-month,fiber,0,no_contact
C00474,65,33,86.81,2901.49,0,month-to-month,fiber,0,no_contact
C00475,35,20,114.45,2288.34,1,one-year,none,0,resolved
C00476,41,23,113.78,2601.95,2,two-year,fiber,1,cancelled
C00477,23,5,121.13,666.06,0,month-to-month,fiber,1,cancelled
C00478,53,7,73.22,474.94,0,one-year,fiber,0,no_contact
C00479,33,13,97.5,,1,two-year,dsl,1,cancelled
C00480,35,37,,2889.24,0,month-to-month,none,0,escalated
C00481,18,10,24.63,267.74,0,month-to-month,dsl,0,resolved
C00482,44,21,49.42,1079.21,1,one-year,fiber,1,cancelled
C00483,24,17,64.81,1105.64,1,month-to-month,dsl,1,cancelled
C00484,50,34,74.18,2507.22,0,month-to-month,dsl,1,cancelled
C00485,60,22,47.98,1079.05,0,month-to-month,fiber,1,cancelled
C00486,39,21,85.2,1771.74,1,one-year,fiber,1,cancelled
C00487,55,6,41.99,217.06,2,month-to-month,dsl,1,escalated
C00488,37,8,46.12,457.97,0,one-year,dsl,1,cancelled
C00489,28,22,61.71,1390.29,0,month-to-month,dsl,0,no_contact
C00490,59,21,101.69,2125.75,0,month-to-month,fiber,1,cancelled
C00491,40,2,76.43,,2,two-year,fiber,1,cancelled
C00492,18,25,63.83,1644.39,2,,fiber,0,resolved
C00493,45,13,9999.0,896.8,0,one-year,dsl,0,resolved
C00494,38,9,88.87,675.37,0,one-year,fiber,1,cancelled
C00495,73,27,43.44,1250.83,0,two-year,fiber,0,resolved
C00496,29,20,98.26,,1,one-year,dsl,1,escalated
C00497,31,13,66.4,851.57,1,one-year,fiber,0,no_contact
C00498,71,10,74.65,719.95,2,month-to-month,dsl,1,cancelled
C00499,54,52,60.29,3111.74,0,one-year,none,0,resolved
C00500,34,3,80.11,173.07,1,two-year,none,1,cancelled
C00501,49,17,27.6,515.78,0,month-to-month,dsl,0,no_contact
C00502,53,72,97.8,7057.26,2,two-year,dsl,0,no_contact
C00503,66,25,56.17,1376.88,2,two-year,dsl,1,cancelled
C00504,63,32,70.45,2275.33,2,month-to-month,dsl,0,resolved
C00505,52,5,73.04,321.43,1,one-year,none,1,escalated
C00506,41,56,89.04,5005.13,0,one-year,fiber,0,no_contact
C00507,47,18,77.88,1369.94,1,one-year,fiber,1,escalated
C00508,68,53,38.82,2117.5,0,two-year,dsl,0,no_contact
C00509,66,72,30.86,2219.83,1,month-to-month,dsl,0,resolved
C00510,40,41,127.51,5204.05,0,month-to-month,dsl,1,cancelled
C00511,55,54,,7398.82,1,one-year,fiber,0,resolved
C00512,36,72,55.87,3989.94,1,month-to-month,fiber,0,resolved
C00513,61,33,73.93,2424.28,0,month-to-month,fiber,0,resolved
C00514,56,9,55.77,538.04,1,one-year,dsl,1,cancelled
C00515,46,51,104.06,5382.75,2,month-to-month,dsl,1,escalated
C00516,28,21,43.38,958.66,0,one-year,dsl,0,resolved
C00517,40,22,66.72,1475.39,2,month-to-month,dsl,0,resolved
C00518,45,21,45.4,904.87,1,two-year,dsl,1,unresolved
C00519,44,11,72.62,821.77,0,one-year,fiber,0,resolved
C00520,27,16,27.24,,1,month-to-month,fiber,1,cancelled
C00521,44,36,129.02,4599.88,1,month-to-month,none,1,unresolved
C00522,42,12,88.31,949.79,1,two-year,fiber,0,no_contact
C00523,48,26,67.87,1807.83,2,one-year,dsl,1,cancelled
C00524,40,42,136.5,5736.29,1,month-to-month,fiber,0,resolved
C00525,35,27,31.32,876.32,1,one-year,fiber,0,resolved
C00526,37,3,106.88,,1,one-year,dsl,0,resolved
C00527,63,34,90.46,3082.36,0,two-year,none,0,resolved
C00528,88,25,82.71,2012.1,0,month-to-month,fiber,0,no_contact
C00529,31,21,68.53,1451.52,2,two-year,dsl,0,no_contact
C00530,38,51,103.15,5226.12,1,one-year,dsl,0,resolved
C00531,42,51,57.42,2933.99,1,month-to-month,none,0,escalated
C00532,61,7,72.74,536.06,1,month-to-month,satellite,1,escalated
C00533,58,26,70.86,1890.64,1,month-to-month,fiber,0,no_contact
C00534,39,32,77.84,2555.62,2,month-to-month,fiber,1,cancelled
C00535,41,21,49.63,1034.4,1,two-year,dsl,0,resolved
C00536,52,13,74.28,973.22,1,one-year,fiber,0,no_contact
C00537,41,12,105.81,1178.24,1,month-to-month,fiber,1,unresolved
C00538,51,12,93.41,1118.05,3,month-to-month,dsl,1,escalated
C00539,49,57,44.78,2620.14,1,one-year,dsl,0,resolved
C00540,29,9,86.74,,0,one-year,dsl,0,resolved
C00541,38,26,32.99,784.1,0,two-year,dsl,0,no_contact
C00542,66,4,119.66,446.26,1,month-to-month,fiber,1,cancelled
C00543,33,18,71.81,1305.16,1,month-to-month,none,1,escalated
C00544,66,11,78.55,833.7,0,one-year,dsl,1,cancelled
C00545,-1,3,97.04,223.4,0,month-to-month,fiber,0,no_contact
C00546,37,33,33.68,1127.7,0,month-to-month,fiber,0,resolved
C00547,25,6,60.0,260.18,1,two-year,fiber,0,resolved
C00548,60,12,69.1,818.1,1,month-to-month,dsl,1,cancelled
C00549,56,55,73.51,3976.32,0,one-year,dsl,0,no_contact
C00550,75,45,82.3,3719.47,0,month-to-month,fiber,0,no_contact
C00551,66,18,69.42,1240.85,2,one-year,none,0,no_contact
C00552,18,55,53.63,2942.88,2,month-to-month,fiber,0,resolved
C00553,40,32,18.0,541.15,2,one-year,fiber,1,cancelled
C00554,54,36,114.81,4101.16,2,month-to-month,fiber,1,escalated
C00555,31,25,98.86,2485.62,0,one-year,fiber,1,cancelled
C00556,53,7,53.8,389.2,1,month-to-month,fiber,0,resolved
C00557,52,4,43.89,115.67,1,month-to-month,dsl,0,resolved
C00558,57,7,75.67,455.85,1,month-to-month,none,1,cancelled
C00559,53,26,75.01,1976.03,2,month-to-month,fiber,1,cancelled
C00560,54,20,63.07,1245.16,2,one-year,none,0,no_contact
C00561,24,25,91.34,2259.31,1,month-to-month,fiber,1,cancelled
C00562,46,19,61.77,1129.6,0,one-year,fiber,1,cancelled
C00563,43,32,,2546.16,1,one-year,fiber,0,resolved
C00564,39,45,101.54,4553.69,1,month-to-month,dsl,0,no_contact
C00565,67,23,100.18,2252.54,0,one-year,dsl,0,resolved
C00566,27,23,,438.8,0,month-to-month,fiber,0,no_contact
C00567,48,72,91.35,6523.78,0,month-to-month,fiber,0,resolved
C00568,38,23,87.59,1944.64,0,month-to-month,fiber,1,cancelled
C00569,-1,30,35.82,1093.94,0,month-to-month,dsl,0,no_contact
C00570,50,17,33.89,537.16,4,month-to-month,none,1,cancelled
C00571,37,48,37.37,1757.93,0,two-year,fiber,0,resolved
C00572,56,23,83.11,1919.47,0,two-year,fiber,1,cancelled
C00573,50,3,77.89,211.97,2,month-to-month,fiber,1,cancelled
C00574,38,25,53.04,1333.55,0,month-to-month,satellite,0,resolved
C00575,46,49,95.58,4676.73,3,month-to-month,dsl,0,escalated
C00576,52,8,80.15,602.16,1,month-to-month,none,0,resolved
C00577,56,56,48.43,2768.68,1,month-to-month,none,0,no_contact
C00578,55,11,43.32,477.52,1,two-year,fiber,0,no_contact
C00579,32,30,86.91,2661.37,2,two-year,fiber,0,no_contact
C00580,18,21,98.95,2047.87,1,month-to-month,fiber,1,cancelled
C00581,47,6,80.68,457.57,1,one-year,fiber,0,no_contact
C00582,35,12,88.68,1014.47,1,one-year,fiber,1,unresolved
C00583,54,13,91.54,1212.17,0,one-year,dsl,0,escalated
C00584,22,30,75.99,,0,one-year,fiber,0,no_contact
C00585,45,18,84.56,1528.45,1,month-to-month,fiber,1,cancelled
C00586,36,11,21.87,237.82,1,two-year,fiber,0,no_contact
C00587,53,20,78.42,1590.38,2,two-year,fiber,1,escalated
C00588,30,47,75.35,3485.1,0,month-to-month,dsl,0,no_contact
C00589,30,15,61.26,961.9,1,month-to-month,dsl,1,cancelled
C00590,52,24,61.95,1492.33,1,month-to-month,fiber,1,cancelled
C00591,19,15,59.76,924.33,0,month-to-month,dsl,1,unresolved
C00592,41,22,45.15,1047.34,2,one-year,fiber,0,no_contact
C00593,75,7,,,1,two-year,fiber,0,resolved
C00594,27,45,97.45,4405.55,2,month-to-month,fiber,1,cancelled
C00595,51,21,124.92,2599.37,1,month-to-month,none,1,unresolved
C00596,56,44,70.48,3074.03,0,one-year,dsl,0,resolved
C00597,28,72,77.9,5623.57,0,month-to-month,dsl,1,cancelled
C00598,29,52,,4345.34,0,one-year,none,0,no_contact
C00599,46,2,65.06,76.43,0,month-to-month,dsl,0,resolved
C00600,56,11,70.86,748.25,1,one-year,fiber,1,escalated
C00601,18,18,120.53,2225.26,1,month-to-month,dsl,1,cancelled
C00602,59,4,,198.72,1,two-year,dsl,1,cancelled
C00603,30,31,64.77,1980.36,0,one-year,dsl,0,no_contact
C00604,22,2,18.0,18.83,2,two-year,none,0,no_contact
C00605,52,12,93.77,,3,month-to-month,dsl,1,cancelled
C00606,78,16,116.44,1867.96,1,month-to-month,fiber,1,cancelled
C00607,49,20,64.1,1294.24,0,month-to-month,fiber,1,unresolved
C00608,46,17,63.28,1164.72,2,month-to-month,fiber,1,cancelled
C00609,34,20,54.19,1114.98,1,month-to-month,dsl,0,no_contact
C00610,31,4,101.08,,2,month-to-month,fiber,1,unresolved
C00611,42,23,88.27,2056.13,1,two-year,fiber,1,cancelled
C00612,49,38,,771.03,1,one-year,dsl,0,resolved
C00613,52,43,76.71,3271.64,1,month-to-month,dsl,0,resolved
C00614,31,18,79.36,1500.13,4,month-to-month,fiber,1,unresolved
C00615,64,27,78.17,2071.46,1,month-to-month,fiber,0,resolved
C00616,61,27,27.93,750.66,0,two-year,dsl,0,no_contact
C00617,41,36,74.0,2668.09,2,month-to-month,dsl,0,resolved
C00618,50,9,,935.13,3,two-year,dsl,1,escalated
C00619,39,14,66.88,892.54,1,two-year,none,1,unresolved
C00620,54,39,96.18,3698.33,0,month-to-month,fiber,0,resolved
C00621,37,8,,663.18,1,one-year,fiber,1,cancelled
C00622,53,39,128.06,4979.0,1,month-to-month,none,1,cancelled
C00623,27,2,59.07,142.23,3,month-to-month,fiber,1,cancelled
C00624,47,15,55.3,723.22,1,,dsl,0,no_contact
C00625,29,72,55.09,3991.57,1,one-year,fiber,0,no_contact
C00626,26,13,47.6,657.17,2,one-year,none,0,resolved
C00627,18,8,67.93,478.55,0,two-year,fiber,0,resolved
C00628,53,17,69.13,1264.28,2,month-to-month,fiber,0,resolved
C00629,54,10,38.32,390.28,1,month-to-month,dsl,1,cancelled
C00630,51,23,81.83,1887.21,2,month-to-month,fiber,0,resolved
C00631,29,35,96.07,3365.37,0,month-to-month,fiber,0,no_contact
C00632,66,52,81.46,4254.26,2,month-to-month,dsl,0,resolved
C00633,44,43,62.69,2650.73,0,month-to-month,none,0,resolved
C00634,53,31,81.55,2578.76,0,one-year,dsl,0,no_contact
C00635,40,4,33.94,107.01,0,two-year,dsl,0,no_contact
C00636,39,57,111.98,6409.21,0,month-to-month,fiber,0,escalated
C00637,59,70,58.83,4132.04,1,two-year,fiber,0,no_contact
C00638,51,35,72.31,2492.51,1,two-year,dsl,1,cancelled
C00639,48,17,89.33,1553.89,2,one-year,none,1,cancelled
C00640,62,4,34.16,,1,two-year,dsl,0,resolved
C00641,27,27,53.72,1469.82,1,one-year,dsl,0,no_contact
C00642,43,72,77.55,5549.33,1,month-to-month,fiber,0,resolved
C00643,64,14,65.16,899.81,2,two-year,fiber,0,no_contact
C00644,49,10,90.3,869.68,1,month-to-month,fiber,1,escalated
C00645,45,15,61.59,959.51,0,month-to-month,fiber,1,cancelled
C00646,60,12,,1484.7,1,month-to-month,fiber,1,cancelled
C00647,47,17,83.76,1423.69,1,month-to-month,none,1,cancelled
C00648,48,41,78.29,3180.54,1,month-to-month,none,0,no_contact
C00649,42,36,101.0,3629.46,2,two-year,none,0,resolved
C00650,49,24,60.23,1465.7,1,month-to-month,dsl,1,cancelled
C00651,69,72,68.64,4961.13,1,two-year,fiber,0,resolved
C00652,51,16,102.49,1555.59,1,one-year,fiber,1,unresolved
C00653,65,24,104.43,2462.63,2,one-year,fiber,1,escalated
C00654,63,70,52.13,3722.56,1,month-to-month,fiber,0,resolved
C00655,31,59,43.83,2520.94,1,month-to-month,fiber,0,resolved
C00656,28,23,77.4,1807.6,1,two-year,fiber,0,no_contact
C00657,32,40,87.01,3572.18,1,month-to-month,none,1,cancelled
C00658,53,42,101.77,4343.99,2,month-to-month,fiber,1,cancelled
C00659,21,18,76.72,1448.11,0,month-to-month,dsl,1,cancelled
C00660,62,16,56.26,847.65,0,month-to-month,fiber,0,no_contact
C00661,61,23,77.55,1749.03,0,month-to-month,fiber,0,resolved
C00662,62,25,119.42,2996.06,0,month-to-month,fiber,0,no_contact
C00663,31,19,86.58,1631.56,0,month-to-month,fiber,1,cancelled
C00664,47,18,116.68,2107.7,1,month-to-month,fiber,0,no_contact
C00665,84,16,98.01,1525.3,3,month-to-month,dsl,1,escalated
C00666,30,9,38.76,296.73,0,one-year,fiber,0,resolved
C00667,56,2,78.76,177.14,2,month-to-month,satellite,0,escalated
C00668,53,13,91.76,1200.11,0,month-to-month,fiber,1,cancelled
C00669,63,72,104.55,7594.65,1,one-year,fiber,0,resolved
C00670,65,37,68.78,2592.5,1,month-to-month,dsl,0,no_contact
C00671,38,18,32.25,638.54,1,two-year,fiber,0,no_contact
C00672,53,14,97.96,1403.01,0,month-to-month,fiber,1,escalated
C00673,49,17,72.25,1300.32,0,one-year,fiber,0,no_contact
C00674,49,10,85.97,874.13,1,month-to-month,fiber,1,unresolved
C00675,52,37,58.87,2172.2,1,one-year,fiber,0,no_contact
C00676,29,33,95.27,3141.66,1,month-to-month,none,1,cancelled
C00677,47,10,116.15,1162.82,1,month-to-month,none,1,cancelled
C00678,52,23,80.29,1888.49,1,one-year,fiber,0,no_contact
C00679,61,19,73.28,1358.18,2,two-year,fiber,0,resolved
C00680,41,21,82.94,1755.69,1,two-year,fiber,1,cancelled
C00681,66,50,90.06,4489.46,0,two-year,fiber,1,escalated
C00682,29,20,56.16,1120.92,1,month-to-month,none,1,cancelled
C00683,18,20,86.9,1733.71,1,one-year,dsl,1,escalated
C00684,47,1,64.36,62.97,1,month-to-month,dsl,1,cancelled
C00685,62,14,78.64,1147.1,2,month-to-month,fiber,1,cancelled
C00686,54,17,56.63,,2,two-year,fiber,0,resolved
C00687,61,18,57.5,1001.71,1,month-to-month,fiber,1,cancelled
C00688,52,4,64.5,,0,month-to-month,dsl,0,no_contact
C00689,49,21,,1105.13,0,month-to-month,fiber,1,cancelled
C00690,53,43,43.95,1948.5,3,month-to-month,fiber,1,escalated
C00691,46,14,,1548.52,1,month-to-month,dsl,1,cancelled
C00692,57,11,68.15,,1,one-year,fiber,1,cancelled
C00693,43,13,54.77,732.18,4,two-year,fiber,0,resolved
C00694,64,9,,644.65,2,month-to-month,none,1,escalated
C00695,-1,15,77.48,1142.54,4,month-to-month,fiber,1,cancelled
C00696,54,9,52.42,491.39,1,two-year,dsl,1,escalated
C00697,76,14,73.12,1006.13,2,one-year,satellite,0,no_contact
C00698,35,53,91.05,4817.63,0,month-to-month,none,0,resolved
C00699,41,14,,860.76,0,,fiber,0,resolved
C00700,47,27,78.92,2135.39,1,two-year,fiber,0,resolved
C00701,41,34,106.68,3661.78,1,two-year,fiber,1,cancelled
C00702,45,22,83.19,1790.36,0,month-to-month,fiber,1,cancelled
C00703,48,2,18.0,97.35,2,month-to-month,dsl,1,cancelled
C00704,68,30,58.11,1735.42,4,two-year,fiber,0,resolved
C00705,84,6,45.93,,2,month-to-month,satellite,1,cancelled
C00706,31,28,107.71,2988.02,0,two-year,fiber,1,cancelled
C00707,43,59,57.92,3428.73,1,one-year,dsl,0,resolved
C00708,48,40,,4685.93,1,month-to-month,fiber,1,cancelled
C00709,26,4,72.36,190.63,1,month-to-month,fiber,1,unresolved
C00710,36,11,64.76,772.05,2,two-year,fiber,1,escalated
C00711,50,72,,5484.94,1,two-year,fiber,0,resolved
C00712,38,7,69.17,490.36,2,month-to-month,none,0,resolved
C00713,60,12,71.56,792.48,0,month-to-month,fiber,1,cancelled
C00714,40,28,84.18,2332.18,3,one-year,dsl,0,no_contact
C00715,40,13,63.5,810.8,3,month-to-month,fiber,1,escalated
C00716,51,5,40.05,180.8,2,one-year,fiber,0,resolved
C00717,62,12,83.17,965.89,0,two-year,fiber,1,cancelled
C00718,29,3,105.65,314.87,1,two-year,dsl,1,unresolved
C00719,29,28,60.79,1716.59,2,one-year,none,0,resolved
C00720,54,3,42.84,147.59,2,one-year,dsl,1,unresolved
C00721,47,35,54.26,1941.96,1,one-year,fiber,1,cancelled
C00722,76,3,34.01,76.48,1,month-to-month,fiber,0,resolved
C00723,53,18,84.14,1499.02,1,,dsl,0,no_contact
C00724,51,72,29.34,2059.07,1,one-year,dsl,0,resolved
C00725,60,28,74.77,2054.47,0,two-year,dsl,0,resolved
C00726,25,45,57.25,2508.43,2,month-to-month,fiber,0,resolved
C00727,55,7,43.63,302.22,2,one-year,dsl,0,no_contact
C00728,56,6,18.0,135.22,1,month-to-month,none,1,cancelled
C00729,70,33,56.66,1829.74,0,month-to-month,fiber,0,resolved
C00730,39,10,57.34,486.84,1,one-year,none,0,no_contact
C00731,36,22,95.21,2106.39,1,month-to-month,fiber,1,cancelled
C00732,33,21,109.68,2335.45,0,month-to-month,dsl,1,cancelled
C00733,23,38,80.94,3074.27,1,month-to-month,fiber,0,resolved
C00734,61,6,111.77,720.19,1,month-to-month,fiber,1,escalated
C00735,69,17,71.84,1314.14,0,one-year,fiber,0,no_contact
C00736,18,27,70.37,1791.94,1,month-to-month,dsl,1,escalated
C00737,43,27,77.35,2132.48,0,month-to-month,fiber,0,resolved
C00738,72,13,66.46,887.52,2,one-year,none,0,resolved
C00739,29,11,64.89,695.94,1,one-year,fiber,0,no_contact
C00740,29,29,18.0,541.17,0,one-year,fiber,0,no_contact
C00741,33,36,51.62,1840.37,0,month-to-month,dsl,0,resolved
C00742,51,5,101.25,529.8,0,one-year,fiber,1,escalated
C00743,52,16,84.8,1380.88,0,one-year,fiber,0,resolved
C00744,28,6,53.86,386.79,2,month-to-month,dsl,0,no_contact
C00745,53,44,60.2,2680.97,2,month-to-month,dsl,1,unresolved
C00746,38,24,80.19,1913.97,1,two-year,fiber,1,cancelled
C00747,39,31,54.24,1661.86,0,month-to-month,dsl,0,no_contact
C00748,67,60,46.11,2707.11,0,one-year,fiber,0,resolved
C00749,38,21,63.94,1290.35,0,month-to-month,dsl,0,resolved
C00750,75,29,41.39,1181.48,2,two-year,dsl,0,resolved
C00751,47,52,86.91,4470.79,0,month-to-month,fiber,0,no_contact
C00752,38,39,53.91,2092.77,1,month-to-month,dsl,0,no_contact
C00753,36,21,72.33,1485.92,1,month-to-month,none,1,cancelled
C00754,40,16,63.84,1016.79,1,month-to-month,dsl,1,cancelled
C00755,44,44,41.74,1797.63,0,month-to-month,dsl,0,no_contact
C00756,45,16,86.96,1311.57,2,one-year,none,0,resolved
C00757,36,27,63.29,1614.96,1,month-to-month,fiber,0,no_contact
C00758,31,12,34.39,378.25,0,month-to-month,fiber,0,resolved
C00759,30,22,83.3,1854.55,2,month-to-month,dsl,1,cancelled
C00760,49,11,96.48,1095.83,0,month-to-month,dsl,1,unresolved
C00761,38,4,82.57,,0,month-to-month,dsl,1,escalated
C00762,35,29,79.03,2277.23,0,one-year,fiber,0,resolved
C00763,38,55,62.69,3408.91,0,month-to-month,dsl,1,cancelled
C00764,31,53,,6739.91,0,month-to-month,fiber,0,resolved
C00765,53,32,84.45,2676.14,1,month-to-month,dsl,0,no_contact
C00766,32,36,54.64,1861.51,0,month-to-month,none,0,no_contact
C00767,29,7,82.58,661.61,1,month-to-month,fiber,0,no_contact
C00768,38,40,59.87,,2,month-to-month,dsl,0,no_contact
C00769,50,30,86.77,2646.35,2,month-to-month,dsl,1,unresolved
C00770,57,44,104.23,4545.74,0,one-year,dsl,0,resolved
C00771,65,17,9999.0,,1,month-to-month,dsl,0,no_contact
C00772,18,22,132.65,2887.65,0,month-to-month,fiber,0,no_contact
C00773,29,25,49.14,1186.75,0,month-to-month,none,0,no_contact
C00774,55,16,53.83,822.16,1,month-to-month,fiber,0,resolved
C00775,33,31,,1695.51,2,two-year,dsl,0,no_contact
C00776,47,19,87.51,1713.19,0,month-to-month,none,1,unresolved
C00777,44,4,57.05,222.25,0,one-year,fiber,0,resolved
C00778,62,6,76.16,487.59,1,month-to-month,none,1,unresolved
C00779,38,16,72.1,1146.39,3,,dsl,1,cancelled
C00780,38,28,23.12,703.03,0,two-year,fiber,0,resolved
C00781,88,11,35.63,401.56,3,month-to-month,none,1,cancelled
C00782,72,56,96.43,5395.29,1,two-year,dsl,0,resolved
C00783,33,56,33.06,1875.82,0,month-to-month,fiber,0,no_contact
C00784,31,13,79.83,1137.25,0,month-to-month,fiber,0,no_contact
C00785,88,22,61.37,1423.62,0,month-to-month,dsl,1,cancelled
C00786,52,7,78.29,466.67,2,month-to-month,none,1,escalated
